locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
934809,Natan's Catering,Truck,7166000,ILLINOIS ST: MARIPOSA ST \ TERRY A FRANCOIS BLVD to 18TH ST (600 - 699),Assessors Block 3941/Lot001,3941001,3941,1,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016208.818,2106421.254,37.76474132,-122.3871248,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.764741322675, -122.387124812179)"
934805,Natan's Catering,Truck,0,,Assessors Block 5216/Lot030,5216030,5216,30,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015212.23,2099399.714,37.74540643,-122.3900812,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7454064294164, -122.390081224847)"
934817,Natan's Catering,Truck,10827000,QUINT ST: ARTHUR AVE to CUSTER AVE (1 - 199),50 QUINT ST,5201001,5201,1,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015535.265,2099780.721,37.74647051,-122.3889908,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7464705066471, -122.388990808654)"
934800,Natan's Catering,Truck,0,,Assessors Block 4227/Lot012,4227012,4227,12,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6014953.292,2102226.967,37.75315511,-122.3911742,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7531551067155, -122.391174184456)"
934813,Natan's Catering,Truck,6721000,HARRISON ST: MERLIN ST to OAK GROVE ST (924 - 950),950 HARRISON ST,3753241,3753,241,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6011666.481,2111483.537,37.77838862,-122.4031918,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7783886157866, -122.403191783229)"
934820,Natan's Catering,Truck,7727000,KANSAS ST: 16TH ST to 17TH ST (300 - 399),350 KANSAS ST,3958001D,3958,001D,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6011363.148,2106748.619,37.76537067,-122.4039078,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7653706693171, -122.403907848212)"
934799,Natan's Catering,Truck,381000,07TH ST: HOOPER ST to IRWIN ST (1100 - 1199),1140 07TH ST,3820002,3820,2,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6012967.316,2107764.443,37.76824939,-122.3984307,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7682493867935, -122.398430650214)"
934825,Natan's Catering,Truck,185205,,1650 03RD ST,8711007,8711,7,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6014983.883,2108042.285,37.76912441,-122.3914749,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7691244121681, -122.391474911246)"
934816,Natan's Catering,Truck,1507000,26TH ST: RHODE ISLAND ST to KANSAS ST (2200 - 2299),Assessors Block 4281a/Lot012A,4281a012A,4281a,012A,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6011939.286,2101416.045,37.75076077,-122.4015403,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7507607694601, -122.401540291357)"
934798,Natan's Catering,Truck,698000,16TH ST: 04TH ST to OWENS ST (600 - 699),600 16TH ST,8718001,8718,1,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015149.302,2107435.061,37.76746629,-122.3908603,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7674662871448, -122.390860289431)"
934789,Natan's Catering,Truck,0,,Assessors Block 8722/Lot003,8722003,8722,3,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6014776.597,2107430.478,37.76743302,-122.3921491,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7674330173312, -122.392149114172)"
934818,Natan's Catering,Truck,8694000,MARIN ST: END to MICHIGAN ST (800 - 899),888 MARIN ST,4358007,4358,7,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016687.302,2100845.634,37.74945833,-122.3850813,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.749458329027, -122.385081339678)"
934821,Natan's Catering,Truck,188101,03RD ST: 18TH ST to 19TH ST (2101 - 2199) -- EAST --,2101 03RD ST,4045004,4045,4,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(0, 0)"
934794,Natan's Catering,Truck,1232000,23RD ST: END to ILLINOIS ST (100 - 699),435 23RD ST,4232010,4232,10,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016887.317,2102871.037,37.75503073,-122.3845307,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7550307267667, -122.384530734223)"
934791,Natan's Catering,Truck,6759001,HARRISON ST: 26TH ST to KAMILLE CT (3000 - 3048),3040 HARRISON ST,6573001,6573,1,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6008722.691,2100785.001,37.74884806,-122.412619,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7488480565663, -122.412618994655)"
934811,Natan's Catering,Truck,7174000,ILLINOIS ST: 25TH ST to END (1500 - 1599),Assessors Block 4296/Lot010,4296010,4296,10,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016154.266,2101929.534,37.75240499,-122.3870002,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7524049924783, -122.387000196298)"
934803,Natan's Catering,Truck,797000,17TH ST: MISSION ST to HOFF ST (3300 - 3343),3335 17TH ST,3576086,3576,86,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6006602.872,2106039.462,37.76315639,-122.4203222,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7631563932265, -122.420322231526)"
934823,Natan's Catering,Truck,4345000,CONNECTICUT ST: 17TH ST to MARIPOSA ST (100 - 199),146 CONNECTICUT ST,3983037,3983,37,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6013067.343,2106377.709,37.7644473,-122.3979874,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7644472955619, -122.397987371508)"
934801,Natan's Catering,Truck,10658000,POTRERO AVE: 10TH ST \ BRANNAN ST \ DIVISION ST to ALAMEDA ST (1 - 99),66 POTRERO AVE,3906004,3906,4,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6010061.632,2107930.589,37.76854329,-122.4084929,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7685432890242, -122.408492892439)"
959619,"Kabob Trolley, LLC",Push Cart,267001,04TH ST: TOWNSEND ST to KING ST (700 - 799),298 KING ST,8702606,8702,606,17MFF-0177,REQUESTED,Gyros: Kebobs: refreshments and dessert,6014485.063,2111154.518,37.77764221,-122.3934181,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0177&ExportPDF=1&Filename=17MFF-0177_schedule.pdf,Mo-Su:10AM-8PM,,,07/04/17,0,03/15/2018 12:00:00 AM,"(37.77764220851, -122.393418145932)"
934797,Natan's Catering,Truck,3376000,BURKE AVE: END to 03RD ST (1500 - 1599),1580 BURKE AVE,5203066,5203,66,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016479.944,2099135.868,37.74475219,-122.3856792,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7447521916164, -122.385679248721)"
934793,Natan's Catering,Truck,0,,Assessors Block 7295/Lot022,7295022,7295,22,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,5989624.724,2094318.981,37.73000368,-122.4781863,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7300036831892, -122.478186325415)"
934795,Natan's Catering,Truck,0,,Assessors Block 4172/Lot010,4172010,4172,10,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015746.892,2103656.591,37.75712456,-122.3885295,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7571245603861, -122.388529515257)"
934796,Natan's Catering,Truck,0,,Assessors Block 4058/Lot010,4058010,4058,10,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015895.442,2105131.652,37.76118299,-122.3881187,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7611829945051, -122.388118704077)"
934824,Natan's Catering,Truck,15019101,MISSION BAY BLVD SOUTH: 03RD ST \ MISSION BAY BLVD to 04TH ST \ MISSION BAY BLVD (501 - 599),Assessors Block 8732/Lot001,8732001,8732,1,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6015193.322,2108612.958,37.77070298,-122.3907904,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7707029760975, -122.390790355566)"
934812,Natan's Catering,Truck,1400001,25TH ST: MARYLAND ST to MICHIGAN ST (400 - 699),Assessors Block 4241/Lot002,4241002,4241,2,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016991.219,2102253.193,37.75334,-122.3841284,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7533400011811, -122.384128384237)"
934808,Natan's Catering,Truck,8954000,MENDELL ST: CARGO WAY to NEWHALL ST (1 - 199),151 MENDELL ST,4570019,4570,19,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6017284.437,2098416.063,37.74282023,-122.3828474,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7428202346759, -122.382847355518)"
934804,Natan's Catering,Truck,0,,Assessors Block 4046/Lot001,4046001,4046,1,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6016675.163,2105416.559,37.76200846,-122.3854418,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7620084580302, -122.385441811568)"
934792,Natan's Catering,Truck,0,,Assessors Block 5598/Lot031,5598031,5598,31,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6010555.368,2097635.855,37.74030387,-122.4060597,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.740303872806, -122.406059743494)"
934810,Natan's Catering,Truck,9212000,MISSOURI ST: 20TH ST to SIERRA ST (500 - 630),555 MISSOURI ST,4101031,4101,31,17MFF-0123,APPROVED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,6013632.016,2104493.013,37.75930377,-122.3959022,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0123&ExportPDF=1&Filename=17MFF-0123_schedule.pdf,,,04/07/17 0:00,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7593037663834, -122.395902231236)"
961020,Let's Be Frank,Push Cart,6816000,HAYES ST: GOUGH ST to OCTAVIA ST (400 - 499),425 HAYES ST,817025,817,25,17MFF-0180,REQUESTED,Hot dogs and chili,6005815.064,2110939.717,37.7765669,-122.4233954,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0180&ExportPDF=1&Filename=17MFF-0180_schedule.pdf,Su/We:11AM-5PM,,,12/04/17,0,03/15/2018 12:00:00 AM,"(37.7765668965195, -122.423395376727)"
961021,Let's Be Frank,Push Cart,8393001,LINDEN ST: GOUGH ST to OCTAVIA ST (300 - 399),404 OCTAVIA ST,817033,817,33,17MFF-0180,REQUESTED,Hot dogs and chili,6005585.672,2110752.197,37.77603906,-122.4241756,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0180&ExportPDF=1&Filename=17MFF-0180_schedule.pdf,Fr:11AM-5PM,,,12/04/17,0,03/15/2018 12:00:00 AM,"(37.7760390626659, -122.424175571492)"
963319,Serendipity SF,Truck,10456000,PINE ST: SANSOME ST to CENTURY PL (300 - 340),332 PINE ST,260006,260,6,17MFF-0181,REQUESTED,Meatloaf: Grilled Cheese: Chicken Sandwich: Caprese Salad: Kale Salad: Fries: Sweet Potato Fries: Mac and Cheese: Mashed Potatoes,6012259.225,2116546.642,37.7923238,-122.4014972,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0181&ExportPDF=1&Filename=17MFF-0181_schedule.pdf,,,,14/04/17,0,04/30/2018 12:00:00 AM,"(37.7923238035351, -122.401497177566)"
934376,Two G's Catering,Truck,3088000,BRANNAN ST: 07TH ST to 08TH ST (800 - 899),840 BRANNAN ST,3780078,3780,78,17MFF-0073,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6011252.805,2109369.807,37.77256169,-122.404474,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0073&ExportPDF=1&Filename=17MFF-0073_schedule.pdf,Mo-Fr:8AM-9AM,,04/17/2017 12:00:00 AM,13/02/17,1,03/15/2018 12:00:00 AM,"(37.772561689774, -122.404474024011)"
934386,Two G's Catering,Truck,15028000,MISSION ROCK ST: 03RD ST to 04TH ST (500 - 599),555 MISSION ROCK ST,8711028,8711,28,17MFF-0073,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0073&ExportPDF=1&Filename=17MFF-0073_schedule.pdf,Mo-Su:10AM-11AM,,04/17/2017 12:00:00 AM,13/02/17,1,03/15/2018 12:00:00 AM,"(0, 0)"
934388,Two G's Catering,Truck,7165000,ILLINOIS ST: 16TH ST to MARIPOSA ST \ TERRY A FRANCOIS BLVD (400 - 599),409 ILLINOIS ST,3940001,3940,1,17MFF-0073,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0073&ExportPDF=1&Filename=17MFF-0073_schedule.pdf,Mo-Su:10AM-11AM,,04/17/2017 12:00:00 AM,13/02/17,1,03/15/2018 12:00:00 AM,"(0, 0)"
934381,Two G's Catering,Truck,2734000,BARNEVELD AVE: JERROLD AVE to LOOMIS ST \ MCKINNON AVE (100 - 299),175 BARNEVELD AVE,5286A018,5286A,18,17MFF-0073,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6011606.148,2099252.817,37.74480242,-122.4025402,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0073&ExportPDF=1&Filename=17MFF-0073_schedule.pdf,Mo-Fr:9AM-10AM,,04/17/2017 12:00:00 AM,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7448024193644, -122.402540218927)"
934372,Two G's Catering,Truck,185105,03RD ST: SOUTH ST to 16TH ST (1601 - 1799) -- EAST --,1799 03RD ST,8722001,8722,1,17MFF-0073,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6016110.001,2107608.418,37.76799555,-122.3875494,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0073&ExportPDF=1&Filename=17MFF-0073_schedule.pdf,Mo-Fr:6AM-7AM,,04/17/2017 12:00:00 AM,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7679955456856, -122.387549426547)"
934380,Two G's Catering,Truck,1407000,25TH ST: MINNESOTA ST to I-280 N ON RAMP \ INDIANA ST (1100 - 1199),1150 25TH ST,4228017,4228,17,17MFF-0073,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6015221.227,2102215.701,37.75313904,-122.3902468,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0073&ExportPDF=1&Filename=17MFF-0073_schedule.pdf,Mo-Fr:8AM-9AM,,04/17/2017 12:00:00 AM,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7531390379784, -122.390246816981)"
934375,Two G's Catering,Truck,3294000,BRYANT ST: LANGTON ST to KATE ST (920 - 977),945 BRYANT ST,3780079,3780,79,17MFF-0073,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6011062.611,2109567.575,37.77309408,-122.4051459,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0073&ExportPDF=1&Filename=17MFF-0073_schedule.pdf,Mo-Fr:8AM-9AM,,04/17/2017 12:00:00 AM,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7730940844723, -122.405145856485)"
934374,Two G's Catering,Truck,2863000,BEALE ST: DAVIS ST \ MARKET ST \ PINE ST to MISSION ST (1 - 99),30 BEALE ST,3710002,3710,2,17MFF-0073,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6013516.114,2116322.014,37.79177708,-122.3971325,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0073&ExportPDF=1&Filename=17MFF-0073_schedule.pdf,Mo-Fr:7AM-9AM,,04/17/2017 12:00:00 AM,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7917770783642, -122.397132524462)"
934382,Two G's Catering,Truck,13653000,WILLIAMS AVE: CERES ST to MENDELL ST (65 - 99),71 WILLIAMS AVE,5414022,5414,22,17MFF-0073,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6013782.892,2093534.846,37.72922334,-122.3946131,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0073&ExportPDF=1&Filename=17MFF-0073_schedule.pdf,Mo-Fr:9AM-10AM,,04/17/2017 12:00:00 AM,13/02/17,1,03/15/2018 12:00:00 AM,"(37.7292233375937, -122.394613062664)"
